biz_name,biz_info,e_address,e_city,e_state,e_postal,e_country,loc_county,loc_LAT_poly,loc_LONG_poly,biz_phone,web_url,f_emergency,biz_bedcount
HOLTON COMMUNITY HOSPITAL,C,1110 Columbine Dr,Holton,KS,66436,USA,Jackson,39.47947,-95.74874,(785) 364-2116,,TRUE,
BAYSHORE COMMUNITY HOSPITAL,A,727 N Beers St,Holmdel,NJ,7733,USA,Monmouth,40.404189,-74.193053,(732) 739-5900,http://www.bchs.com,TRUE,181
HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,A,6245 De Longpre Ave,Los Angeles,CA,90028,USA,Los Angeles,34.096311,-118.32508,(323) 462-2271,,TRUE,
MEMORIAL REGIONAL HOSPITAL,A,3501 Johnson St,Hollywood,FL,33021,USA,Broward,26.018329,-80.180224,(954) 987-2000,http://www.mhs.net,TRUE,672
ALLIANCE HEALTHCARE SYSTEM,A,1430 E Salem Rd,Holly Springs,MS,38635,USA,Marshall,34.784601,-89.417688,(662) 252-1212,,TRUE,40
HAZEL HAWKINS MEMORIAL HOSPITAL,A,911 Sunset Dr,Hollister,CA,95023,USA,San Benito,36.834952,-121.386466,(831) 637-5711,http://www.hazelhawkins.com,TRUE,71
HARMON MEMORIAL HOSPITAL,A,400 E Chestnut St,Hollis,OK,73550,USA,Harmon,34.691561,-99.914734,(580) 688-3363,,TRUE,15
HOLLAND COMMUNITY HOSPITAL,A,602 Michigan Ave,Holland,MI,49423,USA,Ottawa,42.774889,-86.112773,(616) 392-5141,http://www.hoho.org,TRUE,140
PHELPS MEMORIAL HEALTH CENTER,C,1215 Tibbals St,Holdrege,NE,68949,USA,Phelps,40.44756,-99.382115,(308) 995-2211,,TRUE,
HOLDENVILLE GENERAL HOSPITAL,C,100 McDougal Dr,Holdenville,OK,74848,USA,Hughes,35.08824,-96.378288,(405) 379-4200,,TRUE,
CLARA BARTON HOSPITAL,C,250 W 9th St,Hoisington,KS,67544,USA,Barton,38.521762,-98.779815,(620) 653-2114,,TRUE,
ST ALEXIUS MEDICAL CENTER,A,1555 Barrington Rd,Hoffman Estates,IL,60169,USA,Cook,42.05223,-88.144337,(847) 843-2000,http://www.stalexius.org,TRUE,197
HOBOKEN UNIVERSITY MEDICAL CENTER,A,308 Willow Ave,Hoboken,NJ,7030,USA,Hudson,40.74087,-74.033827,(201) 418-1004,http://www.bshsi.com,TRUE,223
LEA REGIONAL MEDICAL CENTER,A,5419 N Lovington Hwy,Hobbs,NM,88240,USA,Lea,32.761321,-103.182825,(575) 492-5000,,TRUE,250
ST MARY MEDICAL CENTER INC,A,1500 S Lake Park Ave,Hobart,IN,46342,USA,Lake,41.512741,-87.259055,(219) 942-0551,http://www.stmary-hobart.com,TRUE,176
ELKVIEW GENERAL HOSPITAL,A,429 W Elm St,Hobart,OK,73651,USA,Kiowa,35.036964,-99.097715,(580) 726-3324,,TRUE,38
SUMMERS COUNTY ARH HOSPITAL,C,Terrace St,Hinton,WV,25951,USA,Summers,37.6504823,-80.8646049,(304) 466-1000,,TRUE,
HINSDALE HOSPITAL,A,120 N Oak St,Hinsdale,IL,60521,USA,DuPage,41.805606,-87.920258,(630) 856-9000,http://www.keepingyouwell.com,TRUE,342
LIBERTY REGIONAL MEDICAL CENTER,C,462 Elma G Miles Pky,Hinesville,GA,31313,USA,Liberty,31.840297,-81.601897,(912) 369-9438,,TRUE,
HINES VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,W Roosevelt Rd &amp; S 5th Ave,Maywood,IL,60153,USA,Cook,41.86439,-87.838309,(708) 202-8387,,TRUE,
HILTON HEAD REGIONAL MEDICAL CENTER,A,25 Hospital Center Blvd,Hilton Head Island,SC,29926,USA,Beaufort,32.22347,-80.714303,(843) 681-6122,http://www.tenethealth.com,TRUE,79
HILO MEDICAL CENTER,A,1190 Waianuenue Ave,Hilo,HI,96720,USA,Hawaii,19.717685,-155.112557,(808) 974-4700,,TRUE,272
HILLSDALE COMMUNITY HEALTH CENTER,A,168 S Howell St,Hillsdale,MI,49242,USA,Hillsdale,41.911646,-84.631895,(517) 437-4451,,TRUE,73
HILLSBORO AREA HOSPITAL,C,1200 E Tremont St,Hillsboro,IL,62049,USA,Montgomery,39.153579,-89.481423,(217) 532-6111,,TRUE,
HILLSBORO COMMUNITY HOSPITAL,C,701 S Main St,Hillsboro,KS,67063,USA,Marion,38.345507,-97.204705,(620) 947-3114,,TRUE,
HILLSBORO MEDICAL CENTER - CAH,C,12 3rd St SE,Hillsboro,ND,58045,USA,Traill,47.403532,-97.05651,(701) 636-3200,,TRUE,
HIGHLAND DISTRICT HOSPITAL,C,1275 N High St,Hillsboro,OH,45133,USA,Highland,39.22149,-83.6089,(937) 393-6100,,TRUE,
TUALITY COMMUNITY HOSPITAL,A,335 SE 8th Ave,Hillsboro,OR,97123,USA,Washington,45.519541,-122.977462,(503) 681-1111,http://www.tuality.com,TRUE,147
HILL REGIONAL HOSPITAL,A,101 Circle Dr,Hillsboro,TX,76645,USA,Hill,32.01233,-97.099958,(254) 580-8500,http://www.chs.net,TRUE,80
ST JOSEPHS COM HLTH SVCS,C,400 Water Ave,Hillsboro,WI,54634,USA,Vernon,43.648838,-90.345112,(608) 489-8000,,TRUE,
GRAHAM COUNTY HOSPITAL,C,304 W Prout St,Hill City,KS,67642,USA,Graham,39.371885,-99.844721,(785) 421-2121,,TRUE,
HIGH POINT REGIONAL HOSPITAL,A,601 5th St,High Point,NC,27260,USA,Guilford,35.967544,-79.998047,(336) 878-6000,http://www.hprhs.com,TRUE,341
HIGHLANDS CASHIERS HOSPITAL INC,C,190 Hospital Dr,Highlands,NC,28741,USA,Macon,35.085945,-83.185881,(828) 526-1200,,TRUE,
ST JOSEPH'S HOSPITAL,C,1515 Main St,Highland,IL,62249,USA,Madison,38.740662,-89.672386,(618) 654-7421,,TRUE,
FRYE REGIONAL MEDICAL CENTER,A,420 N Center St,Hickory,NC,28601,USA,Catawba,35.737144,-81.337594,(828) 322-6070,,TRUE,355
CATAWBA VALLEY MEDICAL CENTER,A,810 Fairgrove Church Rd,Hickory,NC,28602,USA,Catawba,35.716638,-81.266609,(828) 326-3809,http://www.catawbamemorial.org,TRUE,191
UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,A,750 E 34th St,Hibbing,MN,55746,USA,Saint Louis,47.411074,-92.931366,(218) 362-6659,,TRUE,111
HIAWATHA COMMUNITY HOSPITAL,C,300 Utah St,Hiawatha,KS,66434,USA,Brown,39.851945,-95.530593,(785) 742-2131,,TRUE,
CHATUGE REGIONAL HOSPITAL,C,110 S Main St,Hiawassee,GA,30546,USA,Towns,34.946233,-83.7541,(706) 896-2222,,TRUE,
PALM SPRINGS GENERAL HOSPITAL,A,1475 W 49th St,Hialeah,FL,33012,USA,Miami-Dade,25.866787,-80.311719,(305) 558-2500,,TRUE,190
HIALEAH HOSPITAL,A,651 E 25th St,Hialeah,FL,33013,USA,Miami-Dade,25.845032,-80.269279,(305) 693-6100,http://www.tenethealth.com,TRUE,220
PALMETTO GENERAL HOSPITAL,A,2001 W 68th St,Hialeah,FL,33016,USA,Miami-Dade,25.884147,-80.326298,(305) 823-5000,http://www.tenethealth.com,TRUE,360
WEST RIVER REGIONAL MEDICAL CENTER-CAH,C,1000 Highway 12,Hettinger,ND,58639,USA,Adams,46.002315,-102.626552,(701) 567-4561,,TRUE,
MILTON S HERSHEY MEDICAL CENTER,A,500 University Dr,Hershey,PA,17033,USA,Dauphin,40.268091,-76.674226,(717) 531-8521,http://www.hmc.psu.edu,TRUE,413
HERRIN HOSPITAL,A,201 S 14th St,Herrin,IL,62948,USA,Williamson,37.801356,-89.0256,(618) 942-2171,http://www.sih.net,TRUE,92
SUMMIT MEDICAL CENTER,A,5655 Frist Blvd,Hermitage,TN,37076,USA,Davidson,36.178898,-86.606371,(615) 316-3000,http://www.summitmedctr.com,TRUE,204
GOOD SHEPHERD MEDICAL CENTER,C,610 NW 11th St,Hermiston,OR,97838,USA,Umatilla,45.846425,-119.310794,(541) 667-3400,,TRUE,
HERMANN AREA DISTRICT HOSPITAL,C,509 W 18th St,Hermann,MO,65041,USA,Gasconade,38.692502,-91.448779,(573) 486-2191,,TRUE,
HERINGTON MUNICIPAL HOSPITAL,C,100 E Helen St,Herington,KS,67449,USA,Dickinson,38.679679,-96.942682,(785) 258-2207,,TRUE,
HEREFORD REGIONAL MEDICAL CENTER,A,801 E 3rd St,Hereford,TX,79045,USA,Deaf Smith,34.820695,-102.391529,(806) 364-2141,,TRUE,40
PIONEER MEMORIAL HOSPITAL,C,564 E Pioneer Dr,Heppner,OR,97836,USA,Morrow,45.35638,-119.548908,(541) 676-9133,,TRUE,
HENRYETTA MEDICAL CENTER,A,W Main St &amp; Dewey Bartlett Rd,Henryetta,OK,74437,USA,Okmulgee,35.4397964,-96.0168567,(918) 652-4463,,TRUE,42
HENDRICKS COMMUNITY HOSPITAL,C,503 E Lincoln St,Hendricks,MN,56136,USA,Lincoln,44.505897,-96.419372,(507) 275-3134,,TRUE,
MARGARET R PARDEE MEMORIAL HOSPITAL,A,800 N Justice St,Hendersonville,NC,28791,USA,Henderson,35.320558,-82.468016,(828) 696-1000,http://www.pardee-med.org,TRUE,181
HENDERSONVILLE MEDICAL CENTER,A,355 New Shackle Island Rd,Hendersonville,TN,37075,USA,Sumner,36.324213,-86.620343,(615) 338-1000,http://www.hvillehospital.com,TRUE,66
METHODIST HOSPITAL,A,1305 N Elm St,Henderson,KY,42420,USA,Henderson,37.853949,-87.581397,(270) 827-7700,http://www.methodisthospital.net,TRUE,201
HENDERSON HEALTH CARE SERVICES,C,1621 Front St,Henderson,NE,68371,USA,York,40.782634,-97.80811,(402) 723-4512,,TRUE,
SAINT ROSE DOMINICAN HOSPITAL - DE LIMA,A,102 E Lake Mead Pky,Henderson,NV,89015,USA,Clark,36.038825,-114.98338,(702) 616-5000,http://www.strosecares.com,TRUE,143
SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS,A,3001 Saint Rose Pky,Henderson,NV,89052,USA,Clark,36.006749,-115.114439,(702) 616-5000,,TRUE,
MARIA PARHAM HOSPITAL,A,59 Ruin Creek Rd,Henderson,NC,27537,USA,Vance,36.338269,-78.445079,(252) 438-4143,http://www.mphosp.org,TRUE,102
ETMC HENDERSON,A,300 Wilson St,Henderson,TX,75652,USA,Rusk,32.161565,-94.796323,(903) 657-7541,,TRUE,96
HEMET VALLEY MEDICAL CENTER,A,1117 E Devonshire Ave,Hemet,CA,92543,USA,Riverside,33.751072,-116.960603,(951) 652-2811,,TRUE,395
HELENA REGIONAL MEDICAL CENTER,A,1801 Martin Luther King Dr,Helena,AR,72342,USA,Phillips,34.508705,-90.6274,(870) 338-5800,,TRUE,100
ST PETER'S HOSPITAL,A,2475 E Broadway St,Helena,MT,59601,USA,Lewis and Clark,46.584266,-111.997357,(406) 442-2100,http://www.stpetes.org,TRUE,62
THAYER COUNTY HEALTH SERVICES,C,120 Park Ave,Hebron,NE,68370,USA,Thayer,40.160221,-97.59451,(402) 768-6041,,TRUE,
BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,C,1800 By Pass Rd,Heber Springs,AR,72543,USA,Cleburne,35.505118,-92.000785,(501) 887-3000,,TRUE,
HEBER VALLEY MEDICAL CENTER,C,1485 N Highway 40,Heber City,UT,84032,USA,Wasatch,40.52518,-111.410171,(435) 654-2500,,TRUE,
HEALDTON MERCY HOSPITAL CORPORATION,C,918 SW 8th St,Healdton,OK,73438,USA,Carter,34.223949,-97.492136,(580) 229-0701,,TRUE,
HEALDSBURG DISTRICT HOSPITAL,C,1375 University St,Healdsburg,CA,95448,USA,Sonoma,38.62759,-122.863771,(707) 431-6500,,TRUE,
HAZLETON GENERAL HOSPITAL,A,700 E Broad St,Hazleton,PA,18201,USA,Luzerne,40.949958,-75.963261,(570) 501-4000,http://www.ghha.org,TRUE,152
JEFF DAVIS HOSPITAL,C,163 S Tallahassee St,Hazlehurst,GA,31539,USA,Jeff Davis,31.857562,-82.607518,(912) 375-7781,,TRUE,
HARDY WILSON MEMORIAL HOSPITAL CAH,C,233 Magnolia St,Hazlehurst,MS,39083,USA,Copiah,31.869315,-90.400119,(601) 894-4541,,TRUE,
ADVOCATE SOUTH SUBURBAN HOSPITAL,A,17800 Kedzie Ave,Hazel Crest,IL,60429,USA,Cook,41.565607,-87.694383,(708) 799-8000,http://www.advocatehealth.com,TRUE,210
HAZARD ARH REGIONAL MEDICAL CENTER,A,100 Medical Center Dr,Hazard,KY,41701,USA,Perry,37.278529,-83.227468,(606) 439-6600,http://www.arh.org,TRUE,308
ST ROSE HOSPITAL,A,27200 Calaroga Ave,Hayward,CA,94545,USA,Alameda,37.632891,-122.089702,(510) 782-6200,http://www.strosehospital.org,TRUE,175
KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,A,27400 Hesperian Blvd,Hayward,CA,94545,USA,Alameda,37.630793,-122.096318,(510) 784-4000,http://www.kaiserpermanente.org,TRUE,204
HAYWARD AREA MEMORIAL HOSPITAL,C,11040 WI-77,Hayward,WI,54843,USA,Sawyer,46.069976,-91.241417,(715) 934-4321,,TRUE,
PEMISCOT MEMORIAL HOSPITAL,A,Highway J &amp; E Reed St,Hayti,MO,63851,USA,Pemiscot,36.23683,-89.739129,(573) 359-1372,,TRUE,169
HAYS MEDICAL CENTER,A,2220 Canterbury Dr,Hays,KS,67601,USA,Ellis,38.87865,-99.299089,(785) 623-5000,http://www.haysmed.com,TRUE,148
TAYLOR REGIONAL HOSPITAL,A,1297 MACON HIGHWAY,Hawkinsville,GA,31036,USA,Pulaski,32.2837731,-83.4721177,(478) 783-0200,,TRUE,55
HAWARDEN COMMUNITY HOSPITAL,C,1111 11th St,Hawarden,IA,51023,USA,Sioux,42.998069,-96.479801,(712) 551-3100,,TRUE,
TRI-CITY REGIONAL MEDICAL CENTER,A,21530 Pioneer Blvd,Hawaiian Gardens,CA,90716,USA,Los Angeles,33.833682,-118.081644,(562) 860-0401,,TRUE,
HARFORD MEMORIAL HOSPITAL,A,501 S Union Ave,Havre de Grace,MD,21078,USA,Harford,39.543377,-76.091437,(443) 643-3303,http://www.uchs.org,TRUE,110
NORTHERN MONTANA HOSPITAL,A,30 13th St,Havre,MT,59501,USA,Hill,48.539285,-109.684525,(406) 265-2211,http://www.nmhcare.org,TRUE,212
MERRIMACK VALLEY HOSPITAL,A,140 Lincoln Ave,Haverhill,MA,1830,USA,Essex,42.762681,-71.045289,(978) 374-2000,,TRUE,
MASON DISTRICT HOSPITAL,C,615 N Promenade St,Havana,IL,62644,USA,Mason,40.305163,-90.055947,(309) 543-4431,,TRUE,
WESLEY MEDICAL CENTER,A,5001 Hardy St,Hattiesburg,MS,39402,USA,Lamar,31.325178,-89.34767,(601) 268-8000,http://www.wesley.com,TRUE,211
AUXILIO MUTUO HOSPITAL,A,PONCE DE LEON AVENUE STOP 36 1/2 #735,HATO REY,PR,918,USA,San Juan,,,(787) 758-2000,,TRUE,402
"HOSPITAL PAVIA HATO REY, INC",A,AVE PONCE DE LEON 435,HATO REY,PR,919,USA,San Juan,,,(787) 754-0909,,TRUE,
PENNOCK HOSPITAL,A,1009 W Green St,Hastings,MI,49058,USA,Barry,42.644262,-85.302477,(269) 945-3451,,TRUE,88
REGINA MEDICAL CENTER,A,1175 Nininger Rd,Hastings,MN,55033,USA,Dakota,44.747613,-92.87264,(651) 480-4100,http://www.reginamedical.com,TRUE,118
MARY LANNING MEMORIAL HOSPITAL,A,715 N Saint Joseph Ave,Hastings,NE,68901,USA,Adams,40.58934,-98.387679,(402) 463-4521,http://www.mlmh.org,TRUE,168
MINERS MEDICAL CENTER,A,290 Haida Ave,Hastings,PA,16646,USA,Cambria,40.658765,-78.705805,(814) 247-3100,http://www.minershosp.org,TRUE,30
INGALLS MEMORIAL HOSPITAL,A,1 Ingalls Dr,Harvey,IL,60426,USA,Cook,41.606515,-87.659492,(708) 333-2300,http://www.ingalls.org,TRUE,393
ST ALOISIUS MEDICAL CENTER,C,325 Brewster St E,Harvey,ND,58341,USA,Wells,47.767542,-99.933188,(701) 324-4651,,TRUE,
MERCY HARVARD HOSPITAL,C,901 Grant St,Harvard,IL,60033,USA,McHenry,42.425718,-88.607695,(815) 943-5431,,TRUE,
HART COUNTY HOSPITAL,A,138 W Gibson St,Hartwell,GA,30643,USA,Hart,34.346078,-82.939613,(706) 856-6113,http://www.tycobbhealthcare.org,TRUE,174
CAROLINA PINES REGIONAL MEDICAL CENTER,A,1304 W Bobo Newsom Hwy,Hartsville,SC,29550,USA,Darlington,34.349077,-80.106222,(864) 339-2100,http://www.hartsvillesc.com/byerly.html,TRUE,116
TROUSDALE MEDICAL CENTER,C,500 Church St,Hartsville,TN,37074,USA,Trousdale,36.387414,-86.167461,(615) 374-2221,,TRUE,
HARTSELLE MEDICAL CENTER,A,201 Pine St NW,Hartselle,AL,35640,USA,Morgan,34.445872,-86.936215,(256) 773-6511,,TRUE,50
BLACKFORD COMMUNITY HOSPITAL,C,410 Pilgrim Blvd,Hartford City,IN,47348,USA,Blackford,40.468897,-85.371911,(765) 348-0300,,TRUE,
ST FRANCIS HOSPITAL & MEDICAL CENTER,A,114 Woodland St,Hartford,CT,6105,USA,Hartford,41.774721,-72.699393,(860) 714-4000,http://www.stfranciscare.org,TRUE,504
HARTFORD HOSPITAL,A,80 Seymour St,Hartford,CT,6106,USA,Hartford,41.753306,-72.680665,(860) 545-5000,http://www.harthosp.org,TRUE,829
CONNECTICUT CHILDRENS MEDICAL CENTER,Childrens,282 Washington St,Hartford,CT,6106,USA,Hartford,41.753605,-72.682752,(860) 545-9000,http://www.ccmckids.org,TRUE,104
OHIO COUNTY HOSPITAL,C,1211 Old Main St,Hartford,KY,42347,USA,Ohio,37.447692,-86.896239,(270) 298-7411,,TRUE,
AURORA MED CENTER-WASHINGTON COUNTY,A,1032 E Sumner St,Hartford,WI,53027,USA,Washington,43.317745,-88.363913,(262) 673-2300,http://www.aurorahealthcare.org,TRUE,71
THE JAMES B HAGGIN MEMORIAL HOSPITAL,C,464 Linden Ave,Harrodsburg,KY,40330,USA,Mercer,37.757341,-84.847968,(859) 734-5441,,TRUE,
CASS MEDICAL CENTER,C,2800 E Rock Haven Rd,Harrisonville,MO,64701,USA,Cass,38.663489,-94.375923,(816) 380-5888,,TRUE,
ROCKINGHAM MEMORIAL HOSPITAL,A,2010 Health Campus Dr,Harrisonburg,VA,22801,USA,Harrisonburg City,38.4055151,-78.8573019,(540) 433-4100,,TRUE,240
NORTH ARKANSAS REGIONAL MEDICAL CENTER,A,620 N Main St,Harrison,AR,72601,USA,Boone,36.23583,-93.107305,(870) 414-4000,http://www.narmc.com,TRUE,125
HARRISBURG MEDICAL CENTER,A,100 Dr Warren Tuttle Dr,Harrisburg,IL,62946,USA,Saline,37.73104,-88.525667,(618) 253-7671,,TRUE,80
PINNACLE HEALTH HOSPITALS,A,409 S 2nd St,Harrisburg,PA,17104,USA,Dauphin,40.256466,-76.875508,(717) 782-5181,http://www.pinnaclehealth.org,TRUE,795
CATSKILL REGIONAL MEDICAL CENTER,A,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,USA,Sullivan,41.7109586,-74.7213689,(845) 794-3300,,TRUE,268
ROANE MEDICAL CENTER,A,412 Devonia St,Harriman,TN,37748,USA,Roane,35.935239,-84.551819,(865) 882-1323,http://www.roanemedical.com,TRUE,85
HARPER HOSPITAL DISTRICT NO 5,C,700 W 13th St,Harper,KS,67058,USA,Harper,37.283722,-98.033071,(620) 896-7324,,TRUE,
WHEATLAND MEMORIAL HOSPITAL,C,530 3rd St NW,Harlowton,MT,59085,USA,Wheatland,46.437105,-109.841441,(406) 632-4351,,TRUE,
VALLEY BAPTIST MEDICAL CENTER,A,2101 Pease St,Harlingen,TX,78550,USA,Cameron,26.174037,-97.671151,(956) 389-1100,http://www.vbmc.org,TRUE,343
HARLINGEN MEDICAL CENTER,A,5501 S Expressway 77,Harlingen,TX,78550,USA,Cameron,26.156077,-97.675039,(956) 365-1000,,TRUE,
MYRTUE MEDICAL CENTER,C,1213 Garfield Ave,Harlan,IA,51537,USA,Shelby,41.647351,-95.325864,(712) 755-5161,,TRUE,
HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,A,Ball Park Rd,Harlan,KY,40831,USA,Harlan,36.8100081,-83.3148586,(606) 573-8100,http://www.arh.org/,TRUE,130
BRECKINRIDGE MEMORIAL HOSPITAL,C,1011 W Highway 60,Irvington,KY,40146,USA,Breckinridge,37.871961,-86.292878,(270) 756-7000,,TRUE,
BIG HORN CO MEMORIAL HOSPITAL,C,17 N Miles Ave,Hardin,MT,59034,USA,Big Horn,45.728602,-107.616799,(406) 665-2310,,TRUE,
COASTAL CAROLINA HOSPITAL,A,1000 Medical Center Dr,Hardeeville,SC,29927,USA,Jasper,32.316727,-81.055862,(843) 784-8000,,TRUE,
KAISER FOUNDATION HOSPITAL - HARBOR CITY,A,25825 Vermont Ave,Harbor City,CA,90710,USA,Los Angeles,33.789314,-118.293841,(310) 517-6441,http://www.kaiserpermanente.org,TRUE,189
HARBOR BEACH COMMUNITY HOSPITAL,C,210 S 1st St,Harbor Beach,MI,48441,USA,Huron,43.842283,-82.652416,(989) 479-3201,,TRUE,
HANOVER HOSPITAL,A,300 Highland Ave,Hanover,PA,17331,USA,York,39.808141,-76.983549,(717) 637-3711,http://www.hanoverhospital.org,TRUE,101
HANNIBAL REGIONAL HOSPITAL,A,6000 HOSPITAL DR,Hannibal,MO,63401,USA,Marion,39.7083789,-91.3584816,(573) 248-1300,http://www.hrhonline.org,TRUE,105
HANFORD COMMUNITY MEDICAL CENTER,A,450 Greenfield Ave,Hanford,CA,93230,USA,Kings,36.328977,-119.658372,(559) 582-9000,http://www.adventisthealth.org,TRUE,60
CENTRAL VALLEY GENERAL HOSPITAL,A,1025 N Douty St,Hanford,CA,93230,USA,Kings,36.335929,-119.64594,(559) 583-2100,http://www.hanfordhealth.com,TRUE,40
PORTAGE HEALTH HOSPITAL,A,500 Campus Dr,Hancock,MI,49930,USA,Houghton,47.141187,-88.586449,(906) 483-1000,http://www.portagehealth.org,TRUE,0
HAMPTON VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,100 Emancipation Dr,Hampton,VA,23667,USA,Hampton City,37.015301,-76.333354,(757) 722-9961,,TRUE,
FRANKLIN GENERAL HOSPITAL,C,1720 Central Ave E,Hampton,IA,50441,USA,Franklin,42.739291,-93.183905,(641) 456-5000,,TRUE,
SENTARA CAREPLEX HOSPITAL,A,3000 Coliseum Dr,Hampton,VA,23666,USA,Hampton City,37.05667,-76.392206,(757) 736-1000,http://www.sentara.com,TRUE,193
FRANCISCAN ST MARGARET HEALTH - HAMMOND,A,5454 Hohman Ave,Hammond,IN,46320,USA,Lake,41.614457,-87.522134,(219) 932-2300,http://www.smmhc.com,TRUE,624
NORTH OAKS MEDICAL CENTER,A,15790 Paul Vega Md Dr,Hammond,LA,70403,USA,Tangipahoa,30.46647,-90.45934,(985) 345-2700,http://www.northoaks.org,TRUE,215
HAMLIN MEMORIAL HOSPITAL,A,632 NW 2nd St,Hamlin,TX,79520,USA,Jones,32.885261,-100.134676,(325) 576-3646,,TRUE,23
SANDHILLS REGIONAL MEDICAL CENTER,A,1000 W Hamlet Ave,Hamlet,NC,28345,USA,Richmond,34.902338,-79.71118,(910) 958-2361,,TRUE,64
MARION REGIONAL MEDICAL CENTER,A,1256 Military St S,Hamilton,AL,35570,USA,Marion,34.126737,-87.989989,(205) 921-6200,http://www.bhsala.com,TRUE,112
MARCUS DALY MEMORIAL HOSPITAL - CAH,C,1200 Westwood Dr,Hamilton,MT,59840,USA,Ravalli,46.247287,-114.171577,(406) 375-4408,,TRUE,
ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,A,1 Hamilton Health Pl,Hamilton,NJ,8690,USA,Mercer,40.21703,-74.674801,(609) 586-7900,http://www.rwjhamilton.org,TRUE,160
"COMMUNITY MEMORIAL HOSPITAL, INC",A,150 Broad St,Hamilton,NY,13346,USA,Madison,42.813892,-75.542079,(315) 824-1100,,TRUE,84
FORT HAMILTON HUGHES MEMORIAL HOSPITAL,A,630 Eaton Ave,Hamilton,OH,45013,USA,Butler,39.415355,-84.573726,(513) 867-2124,http://www.health-alliance.com,TRUE,181
BUTLER COUNTY MEDICAL CENTER,A,3125 Hamilton Mason Rd,Hamilton,OH,45011,USA,Butler,39.378861,-84.513204,(513) 894-8888,,TRUE,
HAMILTON GENERAL HOSPITAL,A,400 N Brown St,Hamilton,TX,76531,USA,Hamilton,31.703988,-98.113496,(254) 386-3151,,TRUE,25
KITTSON MEMORIAL HOSPITAL,C,1010 S Birch Ave,Hallock,MN,56728,USA,Kittson,48.767607,-96.940335,(218) 843-3612,,TRUE,
LAVACA MEDICAL CENTER,C,1400 N Texana St,Hallettsville,TX,77964,USA,Lavaca,29.458115,-96.939686,(361) 798-3671,,TRUE,
HALIFAX REGIONAL HOSPITAL,A,2204 Wilborn Ave,South Boston,VA,24592,USA,Halifax,36.711575,-78.912533,(434) 517-3100,http://www.hrhs.org,TRUE,138
LAKELAND COMMUNITY HOSPITAL,A,42024 Highway 195,Haleyville,AL,35565,USA,Winston,34.241196,-87.590989,(205) 485-7117,http://www.carraway.com,TRUE,99
MERITUS MEDICAL CENTER,A,11116 Medical Campus Rd,Hagerstown,MD,21742,USA,Washington,39.622022,-77.680512,(240) 313-9500,http://www.wchsys.org,TRUE,337
HACKETTSTOWN REGIONAL MEDICAL CENTER,A,651 Willow Grove St,Hackettstown,NJ,7840,USA,Warren,40.861109,-74.814524,(908) 852-5100,,TRUE,106
HACKENSACK UNIVERSITY MEDICAL CENTER,A,30 Prospect Ave,Hackensack,NJ,7601,USA,Bergen,40.884313,-74.057694,(201) 996-2000,http://www.humed.com,TRUE,594
MEMORIAL HOSPITAL OF TEXAS COUNTY,A,520 Medical Dr,Guymon,OK,73942,USA,Texas,36.69082,-101.476,(580) 338-6515,,TRUE,40
GUTTENBERG MUNICIPAL HOSPITAL,C,200 Main St,Guttenberg,IA,52052,USA,Clayton,42.785479,-91.099962,(563) 252-1121,,TRUE,
GUTHRIE COUNTY HOSPITAL,C,710 N 12th St,Guthrie Center,IA,50115,USA,Guthrie,41.682165,-94.494168,(641) 332-2201,,TRUE,
LOGAN MEDICAL CENTER,C,200 S Academy Rd,Guthrie,OK,73044,USA,Logan,35.877424,-97.460322,(405) 282-6700,,TRUE,
MARSHALL MEDICAL CENTER NORTH,A,8000 AL-69,Guntersville,AL,35976,USA,Marshall,34.36384,-86.420116,(256) 571-8000,http://www.mmcenters.com,TRUE,90
GUNNISON VALLEY HOSPITAL,C,711 N Taylor St,Gunnison,CO,81230,USA,Gunnison,38.551363,-106.924401,(970) 641-1456,,TRUE,
GUNNISON VALLEY HOSPITAL,C,64 E 100 South St,Gunnison,UT,84634,USA,Sanpete,39.153501,-111.816493,(435) 528-7246,,TRUE,
MEMORIAL HOSPITAL AT GULFPORT,A,4500 13th St,Gulfport,MS,39501,USA,Harrison,30.367351,-89.113847,(228) 867-4000,http://www.mhg.com,TRUE,425
GARDEN PARK MEDICAL CENTER,A,15200 Community Rd,Gulfport,MS,39503,USA,Harrison,30.442117,-89.093051,(601) 864-4210,http://www.gardenparkmedical.com,TRUE,110
GULF BREEZE HOSPITAL,A,1110 Gulf Breeze Pky,Gulf Breeze,FL,32561,USA,Santa Rosa,30.35866,-87.156928,(850) 934-2000,http://www.bhcpns.org,TRUE,48
SANTA ROSA CLINIC,A,AVE. LOS VETERANOS #3,GUAYAMA,PR,785,USA,Guayanilla,,,(787) 864-0101,,TRUE,89
